index,Tweet,tag
988,Eid kab hain? Jis din Salman ki filim release hoti hai.,0
989,voh toh haiiiiii,0
990,"Ied mubarak ho salmaan g.khuda se dua hai,aapki ye movie bhi badi hit ho,aapki last movis ki tarah.",1
991,Apki movie me sbko bolna hai jai siya ram tab eed manegi acchi...,0
992,bhai jaan jaisa koi nhi mai super man bhai jaan ka fan.,1
993,Eid ke din salman apni maiya chudae,-1
994,sabki jaan salman khan.,1
995,Nahi to ye mat soch ke tu fanna nahi hoga ye khyal tera jhutha h,-1
996,Ha bhai salam,0
997,my sallu bro always mindblowing salam sallu bhai,1
998,iss bar eid ki party bhai ki tarf se...........,0
999,M aapko mis kar rha bhaiya kab aayega big boss plz reply karna,0
1000,Salman Khan Teri film flop jayegi tu musalman nhi h tu kafir h,-1
1001,Don't wary always be happy insaallhatala aap ke film sb se jada box office me kamane wale film hoge,1
1002,Amazngggggg bhaijaan.... Love uuuuh koi kuch ke le mai toh 1 st day 1 show jaunga....,1
1003,salman khan ek achhe enshan hai mere bhai hai,1
1004,Ab kis baat bheek mang rha rha hath faila kr eid pr,-1
1005,eid mubarak bhaijaan in advance,0
1006,Party to tab hogi jab life mein pretty hogi and pretty life hogi and pretty hi my beloved wife hogi,0
1007,kamina salman yehi bolna chare ho na maqsood bhai,0
1008,Pirty toh aap k sath karni thi boss,0
1009,ramzaan or eid mubbark ho salman bhai 8863960135 mai aap ka wait,1
1010,Hum to hamesa tayaar rehte hain....bas aapki aane ki deri hoti hai.......;-),0
1011,oui salman khan,0
1012,aap Kavi hamare orissa me to aao,0
1013,salman bhai main apka bahut bada fan hu mujhe apki bahut pasand aata hain.,1
1014,i love u saiman ji main apka bohat bada fan hon sir mujhe aap par pora brosha hai aap mujhe back msg karo ge main aap se jab melunga na main apko acting dekhaoonga,1
1015,sallu bhai ilove you,1
1016,Bhai tyohaar to bhai ka hai tou wo humara hua na,0
1017,Salman tum baishram ho pahlai Nam ka Matlab janlo pir samjo gai,-1
1018,Warna tumhari khairnah ha or waisabi eid to abi nahi hai kuch Dino baad hai,0
1019,Sir me apka big big fan hu mujy apse call pe bt karni hai ek bar sir mera contact num 03356507139 Skype I.d abdul.rehman6731 plzzzz contact meabdul.rehman.sahabto,0
1020,Bhai logo sbse bda dharm insaniyat usko follow karo,0
1021,Iss bar BJP ka kutta Muslim pe dhabba aanne wala hai eid k din jaha b ye kutta aayega jute mar k bhagao sale k ghar me ghusu,-1
1022,Ye koun kutta bola,-1
1023,Yahi to sab log chahte hain ki hum lade aur tum log vohi kr rhe ho,0
1024,Ashu Singh tu kya janta hai,0
1025,Ashu yar bs kro. . .,0
1026,Pk?????......agar bhagwan ko pujne ke liye ek chhoti si murti ki jarurat ni hai to tum bahanchod hizdo ko itne bade maszid ki kya jarurat hoti hai DHILE LAND KI PAIDAISHO???,-1
1027,Abdul raheem bhai iske nhi samajh aayga mu bhat hai sala maners to hai hi nhi isme isko samjhan khde ke aage been bajana hai,-1
1028,Ashu Sing tumhari saat howa hoga tum logo ka Mandira mai haaaaaaaaa,0
1029,Bhupender Panwar ab tum mojsai q poch rahai ho ka mai Kon ho,0
1030,Yar ashu tm had par kr rhe ho. Plz bs kr yr. . .itna nonsense mt bolo,-1
1031,Ashu Singh tumhari baat hamai samag nahi arahi,0
1032,Abhi tak to bada dum tha tum logo ke laudo me??????? achanak se dhile ho gaye????,-1
1033,@bhupendra panwar...tu pakistan kyu ni chala jata 5 saal k liye..?,0
1034,Abey pakistaan ja kutte teri to hindi bhi sahi ni hai,-1
1035,aur har bhade ke tattuo se comment karwane wala har SALMAN KHAN musalmaan hota hai,-1
1036,to tera matlb har bura kam karne vala aadmi musalman hota h Great thinking h bhai my midle finger salute u,-1
1037,Aur jo chup chup ke bole chala jay vo hi asli hijde ki aulad hota hai ashu kutt,-1
1038,sonya khan ek hijda musalmaan hai isey apna gender ni pata,-1
1039,Sonya tum ladka ho ya ldki jaldi btao ek kam h tum se,0
1040,"Musalmaan kabhi aage se vaar ni karta hamesha hijdo ki tarah pichhe se vaar karta hai,Pakistan ko hi dekh lo Muslim hijdo ka desh Hahahahahahaha",-1
1041,bhupender panwar hijda musalmaan hai,-1
1042,Bhupender bro sahi keh rhe ho isse bada chtiya mene apni zindagi mai nhi dekha yahi hai chutiya no1,-1
1043,Advenced idd mubarak,0
1044,Aaj ki parti salman bhai ki eid ki parti,0
1045,Uske baad last mai apne liye kuch lelungi,0
1046,Gracy Singh or salaman khan jodi ek sath dekhana chahata hu,0
1047,Aur sab kaisa chalra hai,0
1048,love uuuu shalluuuu,1
1049,I hate bajarngi bhai jaan. .. Salman,-1
1050,Tum mere jaan ho bhai plz 1 bar call ya msg tu h to bola tha like ya comment karo tum padty ho na .,1
1051,A harami hai iski bhadwa ki mov mat dekna,-1
1052,kisi ko harami kahne se pahle apne bare me soco.,0
1053,Salman khan Bajrangi kutta maa ka lauda bhenchod,-1
1054,I think vai app padhtey hongey plzz mai appse milna chata hu,0
1055,Koi mere se zyada bda sallu ka fan hai to to lagatar iss film k pahle show dekhega koi hai to add me,0
1056,"Akhir show me apko kitne din tak dekte rahungi,?",0
1057,bhai is kutte ki film mat dekho kyu apna paisa haram jagah le jaa rahe ho,-1
1058,Hanji paji tiaar aa jooba,0
1059,Bhai mujhe aapke sath acting karni hai main bhai aapke ghar ka kaam bhi kar doonga bhai mujhko mumbai le chalo bhai bhai plz bhai,0
1060,tumne muje msg kya tha plz batao please,0
1061,pure bachio ki jaan lena hai kya aise pics dekha k,0
1062,main ye pic dekhne ke liye taiyar hu salman bhai,0
1063,salmaan sr...... Aap ne khud kaha k aap hr cmments khud read krte ho..... so kabhi reply ku nahi krte,0
1064,love uuu shallluuuuu,1
1065,m sallu ko etna love krta hu jisko nap ne k liye avi tk kuch ni bna,1
1066,Maat dekho salman ke bajrange bhai jaan movies 2 ? Salman khan is not a muslim he is a hindu becous Allah sey SAAB SE BAA GUNAA HAIN SHIRK TO Salman kahn shirk kar raha hain 3 KURAN KA farman haain saab se bara gunaa Shirk hain,-1
1067,Hum ka bole is kamine salman ke bare me bolna to bahut kuch hai I heat salman khan,-1
1068,apko salman bhai ki kasam mujhe add kijiya,0
1069,Meri bhai jaan salman khan ilove you,1
1070,bhai mae tho tayar hae,1
1071,bhai mai tu kabse tayyar sath me eid manege bhai roza the aj,0
1072,Kya kare ho,0
1073,Itni saari qurbani dene k baad fir bhi mai galat hoon,0
1074,Tumne bhi kabhi saath nhi diyaa to mai akhir galat ho he gai cograss,0
1075,Jaise tum apne waade k pakke ho waise mai bhi apne waade Ki pakki hoon,0
1076,aslamo alaikum bhai,0
1077,very dhamaka song pichli baar jumme ki raat &iss baar party ki raat wow..party aapki taraf se iss party mehi kick hai...,1
1078,Isna Muslim ko chalang kiya ha iska movie koi. Mat dekhna agr tum sab Muslim hoga to nhi dekho ge,-1
1079,sallu bhai rocks,1
1080,Bhai jaan k se hai ap ghar wale k se hai ya film bajrangi bhaijaan qameebi ho gayi mujhe ko i d me add krna ha apko Ramzan ap sub ko Mubarak ho. Saad Khan pakistan Karachi .,1
1081,BHAI boht acha hy bus aj ki jagah pr eid hona chahye thaeid ki prty meri trafcse .....Jai hoooo bhaii,1
1082,Bahut bahut badhai ho bhai jaan aapki aane wali flim me hum logo ka sabka subh kamnaye.he,1
1083,mai salmaan bhai ka baho.......t... bada fan hoon ...,1
1084,"Tayyr,hai sllu bhaijaan",0
1085,sem 2u bhai,0
1086,Nice song aaj ki patry meri tarf se,1
1087,insa-allah ye sare record torogi,1
1088,apko bhi mubarak,1
1089,"ab apko nice,gud,handsome etc bolke kya faida....Ei sab bohot chota word hai ap k liye.....ap mera fav actres ho pls Cl me on this nmbr....919593871431...<<<Agar ho sake to>>>..Pls...'''",1
1090,koi pasand ni karta teri film ko or band kar ye tamasa,-1
1091,salman kaha good. film bajrahgi bhaijaan oldbasyt walkam,1
1092,Aba es photographer sa achi photo to ma khich la ta hu sala q tera 2 maru ga chitiya sa la tera baap ko ati hai photography ...,-1
1093,Advance mai eid mobarak bhai,0
1094,Salman khan am exited 4 ur n3w film #bajrangi #bhaijan .....................,1
1095,gulmira ne kya likha h. . . .,0
1096,Salaam bhai aap ye accha kaam nahi karre,-1
1097,bhai tumhara ghar or ghar ke share log islaam ke naam par kaala dhappa ho islaam se judi koi bat nahi he tumain,-1
1098,Kye hal han Salman Bai,0
1099,khuni saale chal jail ja,-1
1100,eid musalmaan ki hoti hai,0
1101,hi salman Bajrangi bhaijan,0
1102,bhai party ke liye abke sab frnd tayar hain...!!,0
1103,party kha pai hoygi bhai,0
1104,allah kare is khabis ki movie flop ho,-1
1105,Eid mubark ho bhai jaan advance mai it's emerjancy plz,0
1106,hamaare duvaa aapke saath he bhijaan ham aapke leye kuch bhe kr sakte he,1
1107,Aaj ki party bhai ke taraf se,0
1108,Film release bhi hogiApki taraf se party bhi hogiOr aapki zholi bhi bhar jayegiTension nahi lene ka bhai Hum sab aap k sath haiWish you all the best,1
1109,Salman bhai ap mujhe bhot pasand ho,1
1110,Dukkar h salman suwar kahi ka,-1
1111,Mr. salman ajkal aap k setare gardish mai aapko sarf 8 hazar comment aate hai oh ho,1
1112,bhai jan kya baaaat haiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii.,1
1113,Aaj ki iftar party meri taraf se invition hai bhaijan apko pure pariwar ke sath,0
1114,Party with salman & bebo kon miss krega,0
1115,Wah bhai wah,1
1116,Bole to ekdum hit apne sallu bhai ki picture jhakaaas,1
1117,yaar bhai jaisa to aur koi paida hi nahi ho sakta I LOVE YOU BHAI,1
1118,hi salman vai eid mubarak,0
1119,apki bht bht bht bht bari fan hon pakistan se,1
1120,kya ye dawat garib or yateemo k liye bhi hai,0
1121,@lwayz ready 4 uh salman sir....,0
1122,yaaahi bhut bari party he ap ki taraaaf se,0
1123,eid mumbar ho aap ko..,0
1124,aaj ki party meri taraf se salman bhai,0
1125,vry vry beautiful song. ..,1
1126,Selfie le beta jb marja0ge jb Qaber m ja0ge tb Allah tje dakhega ghtya h0 tm really,-1
1127,Bhai ied mubaraq,0
1128,"Bohot accha hai . Aaj ki party mari taraf se , sab ko bolo utre flak se . Nice",1
1129,Kaise hai bhai aap achha rhiyega to hum v rhenge vRna aap jante hai,0
1130,Jo b ho par main aap se bhuuuuuut pyaar karty ho salman,1
1131,Salman khan Teri maa ki chuth aur Teri bahan ki chood,-1
1132,Yeh kaun boodeh ke peechhe padi hai bina makeup ke dekhle bhaag jaogi.,-1
1133,Bhai aapki movie hum hit karenge koi kare ya nare,1
1134,Bhaijan eid Mubarak Aap ko pyaar karty ho,1
1135,Bhaijan tumara fon nombar chaie do na eid Mubarak bolne ka,1
1136,Salam lekum bhai jaan ramdan mubarak ho aap ko,1
1137,Awa ge jaroor,0
1138,chicken song iw awesome bhai,1
1139,Kyun bhai Aj kyun nahi Kal kare so Aaj KAR...,0
1140,wowwwwww omg aaj kyu nahi ............love u salman,1
1141,Kay baat hai bhai jaan....,1
1142,main to ab jaa hi nhi rha aur khin kal tk...yhi rahunga,0
1143,hum intazar karenge,0
1144,Salllu tumhe pta bhi h ki tum iss red pathani kurte me kya jabardast lag rahe ho....koi bhi ladki mar jaaye tumhare liye to...ummmmaaahhhh?,1
1145,aap ki EID ki party me hum ainge bhai,1
1146,Lov ew xo much salman,1
1147,Han bhaijaan jaisa aap kaho..best of luck for bajrangi bhai,1
1148,super cool cool bro,1
1149,super jodi kreena sallu,1
1150,"oh my god ,i cnt belive...... i'll be thr........pls be my frnd salman...$$$$$$",1
1151,Super duper hit hai bhai ...,1
1152,Teri maa ka,-1
1153,nice pic bajarangi bhaiya,1
1154,Iam waiting salman bhai,0
1155,Vadiaa veer ji,0
1156,I don't like salman khan madharchod randy ka ladka harami kafir,-1
1157,aadab salman ji,0
1158,Sure i ll 3:30 Ko kya me toh 2:30 Ko hi facebook me rahungi,0
1159,abe chutiye kabhi namaz bhi pad liya kar,-1
1160,Salman mere jaan muuuhhhhhhaaa,1
1161,Goodluck for bajarangi bhaijaan,1
1162,Musalman log khilaaf hogaye iske saari ijjat dho dega kya is pic mei,-1
1163,theek hai mujhe to lagta hai main ye film dekh chuuka hu sabhi loog iss film ko apne aap se relate karenge,0
1164,salman bhaijaan eid mubarak aapko ho,0
1165,Aap sabki madad karte he meri friend ki help kar dije pliz,0
1166,Salman ab tak to hum aapke bohut bade fan the lekin ab nahi ..Kyon k aapne musalmaan bhaiyon ka bohut dil dukhaya hai I hate u..,-1
1167,Assalamu alykum bhaijaan Eid mubarak ho bhai or aap bahut ache insaan ho good luck,1
1168,"welcome *""*'*'*'*'*'*bajrangibhai jaan*'*'*'*'*'*'*""*'*'*superhit movie*""*""*""*'*'*'*:welcome fance party*""*'-'*'-'*'*""*'*superr*'*'*'*'*'*'*'*:*duper*""*'*'*'*'*'*best*'*'*'*'*'*'*'*'*""*:very nice*""*'*'*:*'*bajarangi bhai *""*'*'*""*'*'*'*bajarangi bhai *'*""*""*""*'*'*'*'*bajarangi bhai*""*""*'*'*':'*:*'*hit*'*""*'*'*:hit*'*""*'*'*'*'*'*'*hit*'*'*""*'*'*'*super actor&actress*""*'*'bajrangibhai*""*'*'kareena *'*'*'*'*best *""*""*""*'*'*""*'*watch movie later-id-ul-fittar*""*'*'*'with*""*""*'*'*sallu*""*""*'*'*':'kareena *""*'*'*'*'*bajarangi bhai jaan *""*""*'*'*superstar*""*'*'*'::",1
1169,selfie le lo bhai ke saath,0
1170,Salman Khan sir koi kuch b bole hume koi. Frk nhi pdta. Ye sb ek chal he kisiki bt i lv u sr god bless u hm to dekhege movie or dikhayege b #BBthiseid becouse ye mere salman sir ki movie ka swal hai.,1
1171,bhaijaan sultan m negtive role kiska h,0
1172,Salman bhaijan EID MOBARAK.,0
1173,awxom actor sallu bro,1
1174,Salman bhai aap ke khilaf kya horaha hai,1
1175,we love u very much bhaijann( bollywood ke sann india ke jaan sub ke bhaijaan SALMAN KHAN ) !!!!!!!!!!!!!!,1
1176,Bhai musalman hone ka to faraz nibha deta brother,-1
1177,nic song . bhi jan,1
1178,Bhosrdi k kya bolta hai musalmaan nich hai,-1
1179,Kute begherat khabees benamos kafir k bache teri itni himat,-1
1180,Ji salman bhai.bilqul rhenge..aapke liye :* :),1
1181,mere bhai jaan nhi ho ap mere to super star ho ap,1
1182,Salman khan rock .,1
1183,m musalman ladki se shadi krna chata hu mare age 25 hai 9818463635 plz col me shadi pka karuga ok plz col me,0
1184,jai shri Ram Jai shri ram,1
1185,Mene kia qusor kia he salman g jo mjh se bat nai kerte reply nai kerte,0
1186,m musalman ladki se shadi krna chahta hu mare age 25 hai plz col me only ladki 09818463635 from (hp),0
1187,Kyu aisa kya salman bhai,0
1188,bhai jaan nice,1
1189,koi kuch bhe khe ap hit ho,1
1190,bus ek sawal ka jawad dijye aap mujhse kab milenge,0
1191,Bajrangi bhaijaan 300 par karega yeh mere wada hai,1
1192,Bakwas actor ki bakwaas film,-1
1193,Masha Allah kisi ke nazar na lage,1
1194,Aap ki new film ka mein besabri se intzar kar raha hu please jab film release hogi to website post kar dena ta jo ham aap ki super duper hit film dowload kar sake,1
1195,okk bhai jaan...:),0
1196,"love yu bhai jaan,,,,,I like yu,,,,,I love yu bhai jaan,,,,,,nice song so sweet handsome parsnalti",1
1197,Abe ja be zhandu balm Tere jaison keliye kon waqt nikalega,-1
1198,kiya koi bata sakta hai india Time 3:30 pm UK time kiya hota hai??,0
1199,hamare sallu bhai h,0
1200,Tum musalman nahi hi,-1
1201,Heard k Sallu bhai ko musalmaano ki ab koi zarurath nahi rahi iz diz true???,0
1202,Jo sachcha musalman hoga vo iski movie nahi dekhega bhai kyu k isne muslamano ko chalange kiya hai so mai to nahi dekhunga jiski jo marzi bhai,-1
1203,Ok sallu miy,0
1204,Bhaijaan muze aapke sath picture click karni hai.......love u bhaijaan.....,1
1205,Assalamu alaikum bhaijan,0
1206,Bhaijan watsaap pe aapke bare ma jo chal raha ha wo jhoot ha na.plz reply must,0
1207,Salman is godfather is bollywood,1
1208,mast hai bhai jaan,1
1209,"Tre bap ne bnai hoti tb b flop nhi hoti ssale,",-1
1210,Kya guarantee hai ki sab questions ka answer aap hi denge???koi dusra bhi toh de sakta hai???,0
1211,Akib Jawad TU SULTAN KO FLOP KARAYEGA TU ABE JA CHUTIYA JA TU YHA SE NHI TO THOK DUNGA,-1
1212,Kya bhai hum jab Bussy ho tab hi aap online honge..... plz hamara bhi socho..... night me sab free hote he.,0
1213,Salame walekum .bajrangi bhaijan,0
1214,Facebook jaisa Accha chis me ye sab faltu items kyu ata hai kya pata????? Dirty fellow. ..... idiot kahika...... mu dekh lia bash aj ka din e sala kharap jayega.....,-1
1215,Salam Nadia Khan frm salman khan,0
1216,luv u salman muhhhh,1
1217,Harami kanjer insaan,-1
1218,Asaalam aalay kumm Asaalam axelent bhai jan (y),1
1219,Salman bhai mery comnt ka reply krna plzzzzzzzzz,0
1220,haye Sallu....tussi gr8 ho........,1
1221,koi dekhe na dekhe hum toh apki iss film ko toh zarur jayenge,1
1222,Nic salman bai,1
1223,bhai....hum tumhare bareme sab jaante hai..kya question aur kya answer....we love you.....abto bss movie release ho...usi din jashn hoga....Eid mubarak in advance..........,1
1224,"Bhai aap toh bolly wood ke badshah ho """"""""""aur aap humare dil k kareb ho love u bhai jaan",1
1225,Gret is gret khan salman,1
1226,kya baat h.....bhai,1
1227,ofcourse salman isme sochna kaisa..,0
1228,sallu bhai..........ed ki party akele ....hi hmko bhul gye,0
1229,Iove you sulman bhai,1
1230,Muslim brothers sisters plz salman khan ko unlike karo aor lanat bhejo salman khan pr salman khan hindu higaya hai islo ezzat mat do bezaty karo Allah ki lanat hu is bodhy baba par,-1
1231,sir im upset becaz apki film pakistan mai eid ke ek week bd release ho gi sir ramzan mai sirf allah miyan se apki kushi mangi hai hamari dua qubol ho jaye ap hamesha kamiyab hun.im samaira from pakistan i always woh aye ni and support u.,1
1232,BEHNCHOD Sahil Rehman Roy. BAAP SE FANDA KAREGA TUJHE TERE INBOX ME THOKUGA,-1
1233,Salman bhai aap to folp hooo jiii,-1
1234,Bhai jakaass bhai insallha super hit. ...,1
1235,salman bhaijaan...ap ki new movie mein shoot mee mai,0
1236,Yasmeen Khan. Dimag THIKANE lga kr comnt kr,-1
1237,Sallu bhai aapka no.... chaye,0
1238,True love to aisa hota hai jo kabhi uske aakho m aasu nhi dekh skta ho marna pitna to bhut dur ki baat h,0
1239,Or uske khe bina uski baat samajh jate h,0
1240,bajrangi bhaijan eid mubarak in advanc or apki movie 450cr ke par jaye kyuki....you are grate and smart hero of bollywood ke,1
1241,kal kya h.....b'dy gift doge kya mera? <3 :D,0
1242,Salman bhai mafi Maglo abi time hi..Muslim bina hit karuga Bajrangi Bhaijan ko...kesi karo gi bhai...apka frns group he hi Muslim,-1
1243,Abe selman Khan muslman ke name per klneq hae ise jeene ka koi heq nahi hae,-1
1244,bhaijaan mera reply jarur dena,0
1245,Jai shri ram .......coming sooooon bjrngi bhai jan,0
1246,Madar chord maa chuda Mumbai mai Hyd dheekha to maacood data tari,-1
1247,Pakistan main be apko log bht pasand krta hn bhai jan.....,1
1248,aapki film kaisi bhi q na ho humko 1st day 1st show dekni hi hai.,1
1249,bhai ap muslim bina kesi hit karoge ye films. .,-1
1250,tera film se br nhi chalne wala h bajrangi,-1
1251,Ja kutte Teri movie koi nhi dekhega haram khor,-1
1252,Kese ho bhai aap,0
1253,"Love u mere swttuuuu... Muuaah muaah muah .. Tum ho toh me hoo... Ek pal milneki chahat se umid banih, aur umid se jindahoo me... Tere lye bas tu hi tu hai...",1
1254,Yeh movie koi muslim nhi dekhega kyun k yeh movie chalne wala nhi h,-1
1255,SULTAN ALI KHAN SE,0
1256,Salman bhai aap kamal ho,1
